pers_originID,pers_nom,pers_prenom,pers_identifierInDataGouv,pers_picture
24401,Doucet,Philippe,PA610539,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610539.jpg
24411,Lefebvre,Dominique,PA610594,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610594.jpg
24421,Chalus,Ary,PA610615,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610615.jpg
24471,Vlody,"Jean Jacques",PA610701,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610701.jpg
24481,Orphé,Monique,PA610729,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610729.jpg
24491,Said,Boinali,PA610752,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610752.jpg
24501,Aboubacar,Ibrahim,PA610758,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610758.jpg
24511,Lagarde,Sonia,PA610770,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610770.jpg
24521,Tahuaitu,Jonas,PA610804,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610804.jpg
24541,Tuaiva,Jean-Paul,PA610820,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610820.jpg
24561,Vergé,David,PA610824,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610824.jpg
24571,Gibbes,Daniel,PA610830,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610830.jpg
24581,Narassiguin,Corinne,PA610850,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610850.jpg
24591,Coronado,Sergio,PA610860,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610860.jpg
24601,Lemaire,Axelle,PA610873,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610873.jpg
24651,Cordery,Philip,PA610891,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610891.jpg
24661,Leroy,Arnaud,PA610905,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610905.jpg
24671,Schmid,Claudine,PA610924,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610924.jpg
24681,"Le Borgn'",Pierre-Yves,PA610936,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610936.jpg
24691,Poznanski-Benhamou,Daphna,PA610954,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610954.jpg
24701,Amirshahi,Pouria,PA610968,https://www2.assemblee-nationale.fr/static/tribun/14/photos/610968.jpg
24721,Bourg-Broc,Bruno,PA612,https://www2.assemblee-nationale.fr/static/tribun/13/photos/612.jpg
24731,Bourguignon,Pierre,PA621,https://www2.assemblee-nationale.fr/static/tribun/13/photos/621.jpg
24751,Bourragué,Chantal,PA624,https://www2.assemblee-nationale.fr/static/tribun/13/photos/624.jpg
24771,Bousquet,Danielle,PA627,https://www2.assemblee-nationale.fr/static/tribun/13/photos/627.jpg
24781,Boutin,Christine,PA632,https://www2.assemblee-nationale.fr/static/tribun/13/photos/632.jpg
24811,Bouvard,Michel,PA633,https://www2.assemblee-nationale.fr/static/tribun/13/photos/633.jpg
24821,Bouvard,Loïc,PA634,https://www2.assemblee-nationale.fr/static/tribun/13/photos/634.jpg
24851,Baron,Esther,PA642651,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642651.jpg
24861,Assouly,Avi,PA642682,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642682.jpg
24871,Maggi,Jean-Pierre,PA642684,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642684.jpg
24881,Ballay,Alain,PA642699,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642699.jpg
24891,Bailliart,Guy,PA642705,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642705.jpg
24901,"Le Roy",Marie-Thérèse,PA642736,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642736.jpg
24911,Bui,Gwenegan,PA642739,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642739.jpg
24921,Mallejac,Claire,PA642741,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642741.jpg
24931,Feltesse,Vincent,PA642743,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642743.jpg
24941,Arribagé,Laurence,PA642759,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642759.jpg
24951,Ribeaud,Pierre,PA642790,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642790.jpg
24961,Povéda,Régine,PA642805,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642805.jpg
24971,Gosselin-Fleury,Geneviève,PA642836,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642836.jpg
24981,Pichot,Sylvie,PA642844,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642844.jpg
24991,Weiten,Patrick,PA642876,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642876.jpg
25001,Olive,Robert,PA642885,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642885.jpg
25011,Hobert,Gilda,PA642910,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642910.jpg
25021,Carrey-Conte,Fanélie,PA642940,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642940.jpg
25031,"Le Vern",Marie,PA642962,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642962.jpg
25041,Rousselin,Jean-Louis,PA642963,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642963.jpg
25051,Dellerie,Jacques,PA642965,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642965.jpg
25061,Léautey,Pierre,PA642984,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642984.jpg
25071,Bachelay,Guillaume,PA642987,https://www2.assemblee-nationale.fr/static/tribun/14/photos/642987.jpg
25081,Demarthe,Pascal,PA643002,https://www2.assemblee-nationale.fr/static/tribun/14/photos/643002.jpg
25091,Colas,Romain,PA643020,https://www2.assemblee-nationale.fr/static/tribun/14/photos/643020.jpg
25101,Trigance,Yannick,PA643053,https://www2.assemblee-nationale.fr/static/tribun/14/photos/643053.jpg
25111,Premat,Christophe,PA643069,https://www2.assemblee-nationale.fr/static/tribun/14/photos/643069.jpg
25121,Gauquelin,Renaud,PA643165,https://www2.assemblee-nationale.fr/static/tribun/14/photos/643165.jpg
25131,Comet,David,PA643177,https://www2.assemblee-nationale.fr/static/tribun/14/photos/643177.jpg
25141,"Pernod Beaudon",Stéphanie,PA643183,https://www2.assemblee-nationale.fr/static/tribun/14/photos/643183.jpg
25151,Joron,Romain,PA643196,https://www2.assemblee-nationale.fr/static/tribun/14/photos/643196.jpg
25171,Braouezec,Patrick,PA653,https://www2.assemblee-nationale.fr/static/tribun/13/photos/653.jpg
25181,Brard,Jean-Pierre,PA654,https://www2.assemblee-nationale.fr/static/tribun/13/photos/654.jpg
25191,Bray,Ghislain,PA657,https://www2.assemblee-nationale.fr/static/tribun/12/photos/657.jpg
25221,Brial,Victor,PA664,https://www2.assemblee-nationale.fr/static/tribun/12/photos/664.jpg
25231,Briand,Philippe,PA667,https://www2.assemblee-nationale.fr/static/tribun/14/photos/667.jpg
25241,Briat,Jacques,PA670,https://www2.assemblee-nationale.fr/static/tribun/12/photos/670.jpg
25311,Brottes,François,PA680,https://www2.assemblee-nationale.fr/static/tribun/14/photos/680.jpg
25321,Berrios,Sylvain,PA687214,https://www2.assemblee-nationale.fr/static/tribun/14/photos/687214.jpg
25331,Brunhes,Jacques,PA688,https://www2.assemblee-nationale.fr/static/tribun/12/photos/688.jpg
25341,Buillard,Michel,PA690,https://www2.assemblee-nationale.fr/static/tribun/13/photos/690.jpg
25351,Bur,Yves,PA691,https://www2.assemblee-nationale.fr/static/tribun/13/photos/691.jpg
25381,Burroni,Vincent,PA695,https://www2.assemblee-nationale.fr/static/tribun/14/photos/695.jpg
25391,Costes,Jean-Louis,PA695511,https://www2.assemblee-nationale.fr/static/tribun/14/photos/695511.jpg
25411,Bussereau,Dominique,PA696,https://www2.assemblee-nationale.fr/static/tribun/14/photos/696.jpg
25431,Cabal,Christian,PA698,https://www2.assemblee-nationale.fr/static/tribun/12/photos/698.jpg
25471,Degallaix,Laurent,PA702053,https://www2.assemblee-nationale.fr/static/tribun/14/photos/702053.jpg
25531,Cacheux,Alain,PA704,https://www2.assemblee-nationale.fr/static/tribun/13/photos/704.jpg
25551,Cahuzac,Jérôme,PA706,https://www2.assemblee-nationale.fr/static/tribun/14/photos/706.jpg
25581,Caillaud,Dominique,PA707,https://www2.assemblee-nationale.fr/static/tribun/13/photos/707.jpg
25601,Thévenot,Pascal,PA712016,https://www2.assemblee-nationale.fr/static/tribun/14/photos/712016.jpg
25611,Daniel,Karine,PA712422,https://www2.assemblee-nationale.fr/static/tribun/14/photos/712422.jpg
25621,Cambadélis,Jean-Christophe,PA719,https://www2.assemblee-nationale.fr/static/tribun/14/photos/719.jpg
25631,Carayon,Bernard,PA732,https://www2.assemblee-nationale.fr/static/tribun/13/photos/732.jpg
25641,Cardo,Pierre,PA734,https://www2.assemblee-nationale.fr/static/tribun/13/photos/734.jpg
25651,Caresche,Christophe,PA735,https://www2.assemblee-nationale.fr/static/tribun/14/photos/735.jpg
25661,Carré,Antoine,PA744,https://www2.assemblee-nationale.fr/static/tribun/12/photos/744.jpg
25671,Carvalho,Patrice,PA754,https://www2.assemblee-nationale.fr/static/tribun/14/photos/754.jpg
25681,Cathala,Laurent,PA765,https://www2.assemblee-nationale.fr/static/tribun/14/photos/765.jpg
25691,Caullet,Jean-Yves,PA770,https://www2.assemblee-nationale.fr/static/tribun/14/photos/770.jpg
25711,Cazenave,Richard,PA783,https://www2.assemblee-nationale.fr/static/tribun/12/photos/783.jpg
25721,Cazeneuve,Bernard,PA785,https://www2.assemblee-nationale.fr/static/tribun/14/photos/785.jpg
25751,Chamard,Jean-Yves,PA803,https://www2.assemblee-nationale.fr/static/tribun/12/photos/803.jpg
25761,Chanteguet,Jean-Paul,PA810,https://www2.assemblee-nationale.fr/static/tribun/14/photos/810.jpg
25781,Charasse,Gérard,PA815,https://www2.assemblee-nationale.fr/static/tribun/14/photos/815.jpg
25791,Charié,Jean-Paul,PA817,https://www2.assemblee-nationale.fr/static/tribun/13/photos/817.jpg
25801,Charpentier,Françoise,PA823,https://www2.assemblee-nationale.fr/static/tribun/12/photos/823.jpg
25811,"de Charette",Hervé,PA825,https://www2.assemblee-nationale.fr/static/tribun/13/photos/825.jpg
25821,Charroppin,Jean,PA826,https://www2.assemblee-nationale.fr/static/tribun/12/photos/826.jpg
25831,Charzat,Michel,PA829,https://www2.assemblee-nationale.fr/static/tribun/12/photos/829.jpg
25851,Chauveau,Guy-Michel,PA840,https://www2.assemblee-nationale.fr/static/tribun/14/photos/840.jpg
25871,Chossy,Jean-François,PA866,https://www2.assemblee-nationale.fr/static/tribun/13/photos/866.jpg
25881,Claeys,Alain,PA872,https://www2.assemblee-nationale.fr/static/tribun/14/photos/872.jpg
25901,Clément,Pascal,PA876,https://www2.assemblee-nationale.fr/static/tribun/13/photos/876.jpg
25911,Clergeau,Marie-Françoise,PA877,https://www2.assemblee-nationale.fr/static/tribun/14/photos/877.jpg
25921,Cochet,Yves,PA885,https://www2.assemblee-nationale.fr/static/tribun/13/photos/885.jpg
25931,Cocquempot,Gilles,PA886,https://www2.assemblee-nationale.fr/static/tribun/13/photos/886.jpg
25941,Cohen,Pierre,PA891,https://www2.assemblee-nationale.fr/static/tribun/13/photos/891.jpg
25951,Colombier,Georges,PA909,https://www2.assemblee-nationale.fr/static/tribun/13/photos/909.jpg
25961,Colot,Geneviève,PA911,https://www2.assemblee-nationale.fr/static/tribun/13/photos/911.jpg
25971,Comparini,Anne-Marie,PA915,https://www2.assemblee-nationale.fr/static/tribun/12/photos/915.jpg
25981,Copé,Jean-François,PA917,https://www2.assemblee-nationale.fr/static/tribun/14/photos/917.jpg
25991,Couanau,René,PA934,https://www2.assemblee-nationale.fr/static/tribun/13/photos/934.jpg
26021,Cousin,Alain,PA946,https://www2.assemblee-nationale.fr/static/tribun/13/photos/946.jpg
26031,Coussain,Yves,PA948,https://www2.assemblee-nationale.fr/static/tribun/12/photos/948.jpg
26041,Couve,Jean-Michel,PA951,https://www2.assemblee-nationale.fr/static/tribun/14/photos/951.jpg
26051,Cova,Charles,PA954,https://www2.assemblee-nationale.fr/static/tribun/12/photos/954.jpg
26061,Cuq,Henri,PA966,https://www2.assemblee-nationale.fr/static/tribun/13/photos/966.jpg
26081,Dasseux,Michel,PA999,https://www2.assemblee-nationale.fr/static/tribun/12/photos/999.jpg
9491,Collard,Gilbert,PA606212,https://www.europarl.europa.eu/mepphoto/197683.jpg
16681,Garraud,Jean-Paul,PA267424,https://www.europarl.europa.eu/mepphoto/197628.jpg
16981,Morano,Nadine,PA267553,https://www.europarl.europa.eu/mepphoto/72779.jpg
15351,Rivière,Jérôme,PA2579,https://www.europarl.europa.eu/mepphoto/197615.jpg
